blk_key,gps_lon,gps_lat,timestamp
9848769553,158.694108,65.86921,20200804_132818
F3718E8F31,158.70332,65.874825,20200804_132909
9AC8C9DEFF,158.706543,65.866976,20200804_132941
C4C65C1D85,158.719238,65.876575,20200804_132949
F9309E34D3,158.696663,65.869775,20200804_133030
25B9C6CCA4,158.705501,65.864937,20200804_133036
36D561D09E,158.70944,65.867204,20200804_133045
F825580637,158.718831,65.875509,20200804_133137
F78ED89CCF,158.701839,65.872554,20200804_133204
16D9353696,158.697445,65.871818,20200804_133250
DA844D1803,158.69598,65.870011,20200804_133305
36D561D09E,158.70944,65.867204,20200804_133348
29C35B1F4B,158.720817,65.87904,20200804_133404
8AF9EFCC7D,158.712093,65.869413,20200804_133438
A844E6103C,158.713623,65.872164,20200804_133439
36D561D09E,158.70944,65.867204,20200804_133440
2C1EDEDACA,158.705371,65.864901,20200804_133510
1C6463A45D,158.709098,65.869694,20200804_133527
7544BA45B5,158.697087,65.875684,20200804_133538
23D069C7A3,158.709375,65.863676,20200804_133553
7842CE10B5,158.697266,65.874972,20200804_133609
9A258A3200,158.719857,65.880164,20200804_133702
889D775ACC,158.695182,65.874923,20200804_133703
590885FFED,158.708268,65.867306,20200804_133724
A470CD9BA4,158.706494,65.876249,20200804_133746
08B40E9C2A,158.703385,65.874044,20200804_133923
FD896E5F0C,158.705338,65.876217,20200804_133927
36D561D09E,158.70944,65.867204,20200804_133934
69E12608A7,158.694271,65.872933,20200804_134142
36D561D09E,158.70944,65.867204,20200804_134218
BDF90762CE,158.694336,65.86899,20200804_134224
7BC92557BF,158.70612,65.875797,20200804_134259
850A51C41D,158.708935,65.862997,20200804_134259
AB3F2E9898,158.705859,65.876559,20200804_134420
791F675DCE,158.707308,65.866809,20200804_134441
36D561D09E,158.70944,65.867204,20200804_134515
4A6DF687E7,158.724626,65.884464,20200804_134527
EC375C46AE,158.709912,65.8637,20200804_134554
D76A4C44C4,158.718376,65.873767,20200804_134555
3027464C80,158.708008,65.867472,20200804_134606
75D00A882C,158.708024,65.86346,20200804_134658
3E3FF6E1AF,158.705501,65.876542,20200804_134728
33492B2F94,158.692985,65.870894,20200804_134926
51A00423A8,158.719857,65.880229,20200804_135000
36D561D09E,158.70944,65.867204,20200804_135029
AFD337B492,158.7118,65.869893,20200804_135034
C10BA2D2BC,158.69331,65.869401,20200804_135107
4FE9DA827F,158.695687,65.869889,20200804_135123
3265535978,158.712093,65.868091,20200804_135144
26151D63D3,158.693034,65.869812,20200804_135237
515B12FD46,158.704834,65.875232,20200804_135247
49A1FE3E01,158.695508,65.869307,20200804_135252
96CF37865F,158.719352,65.875728,20200804_135255
36D561D09E,158.70944,65.867204,20200804_135307
3787986541,158.708561,65.867908,20200804_135346
B8BC173D08,158.694694,65.872318,20200804_135347
5DB7C70C02,158.720036,65.880436,20200804_135404
A5E92D0F95,158.707731,65.863733,20200804_135410
6A84851CCF,158.696582,65.877494,20200804_135442
B4F7ACA042,158.69432,65.872249,20200804_135443
5445691862,158.708903,65.863387,20200804_135549
36D561D09E,158.70944,65.867204,20200804_135553
AFF988EAF1,158.697575,65.870976,20200804_135555
5CA8CC377F,158.707259,65.876566,20200804_135623
E7A4B795EB,158.69611,65.871574,20200804_135632
3FAF4D3D18,158.722087,65.884843,20200804_135712
F59D989BA3,158.717253,65.872864,20200804_135717
67073B0B23,158.702279,65.872611,20200804_135745
8F1A82D350,158.706201,65.876436,20200804_135819
36D561D09E,158.70944,65.867204,20200804_135834
EA80A54874,158.70874,65.867505,20200804_135854
C2437B742D,158.705045,65.875289,20200804_135903
147914D9E1,158.705941,65.873926,20200804_135905
5FE301A05D,158.717562,65.879765,20200804_135915
5AB50A3D05,158.694189,65.873075,20200804_135917
0EA2E922A4,158.709489,65.868884,20200804_135921
2C88DC81B7,158.709635,65.867867,20200804_135955
ED71EB9DCF,158.709521,65.863171,20200804_135957
1559AD807B,158.695638,65.875317,20200804_140003
24CFFA7CAE,158.696615,65.875728,20200804_140010
10EC08652B,158.696045,65.871334,20200804_140101
5A7EF86ACC,158.696208,65.871712,20200804_140103
36D561D09E,158.70944,65.867204,20200804_140111
6A22EEDF1F,158.697331,65.870699,20200804_140114
7456FBEF2B,158.703206,65.876961,20200804_140131
8B23BBA258,158.706966,65.869006,20200804_140202
56028BDA19,158.721126,65.879838,20200804_140209
FC14581805,158.7097,65.86768,20200804_140226
384E01425C,158.717969,65.874101,20200804_140311
36D561D09E,158.70944,65.867204,20200804_140351
A527BC4548,158.701383,65.875643,20200804_140445
A18AE323F7,158.706543,65.87513,20200804_140449
0D0EA6BD28,158.708073,65.866862,20200804_140505
30788649D0,158.708496,65.868738,20200804_140515
2D6058B4B8,158.697819,65.870402,20200804_140523
658DD2C6A6,158.708089,65.863851,20200804_140528
36D561D09E,158.70944,65.867204,20200804_140635
0D19B9F4E9,158.708333,65.869015,20200804_140724
7AD6429EB3,158.709831,65.867257,20200804_140724
684E7BE2BA,158.705518,65.874959,20200804_140753
6560D1A805,158.701497,65.874711,20200804_140756
6EFFE67198,158.69751,65.875118,20200804_140800
FEC1D94492,158.718115,65.873185,20200804_140833
298E751320,158.72054,65.879895,20200804_140840
DB175188B0,158.720361,65.879899,20200804_140848
36D561D09E,158.70944,65.867204,20200804_140918
A2FB1B94F9,158.722542,65.882092,20200804_140921
EABE4D3578,158.697103,65.869926,20200804_140946
5472CFAB59,158.71027,65.863591,20200804_141038
46D4DCA627,158.69751,65.874471,20200804_141044
B898854357,158.707585,65.868551,20200804_141046
2C22EAAA9A,158.719173,65.87559,20200804_141054
8279CD2AB8,158.717611,65.875216,20200804_141128
016E65515E,158.708757,65.868266,20200804_141130
F52D3FCF2C,158.693229,65.87113,20200804_141155
3A50DE2627,158.692904,65.869881,20200804_141158
36D561D09E,158.70944,65.867204,20200804_141201
02383DF0CA,158.71849,65.879525,20200804_141309
AE49BEF65C,158.721745,65.881531,20200804_141325
A486AED867,158.69445,65.874133,20200804_141408
93D20BEA67,158.710612,65.868404,20200804_141440
36D561D09E,158.70944,65.867204,20200804_141443
3B2B936686,158.697721,65.869434,20200804_141445
61FDECAA85,158.707747,65.862948,20200804_141509
8F08969A54,158.704476,65.871863,20200804_141525
A239E16F7C,158.710791,65.868652,20200804_141621
77C9746FA4,158.69668,65.869173,20200804_141631
2B41D4C9D4,158.696045,65.871541,20200804_141650
A45EC205B3,158.716764,65.874524,20200804_141706
5DB1AFF0D5,158.705941,65.876148,20200804_141713
36D561D09E,158.70944,65.867204,20200804_141726
484955E507,158.696484,65.869568,20200804_141734
7E7FC2FD85,158.701058,65.872258,20200804_141937
E8B9D5986D,158.706852,65.87019,20200804_142000
36D561D09E,158.70944,65.867204,20200804_142008
F947533AC0,158.707861,65.86639,20200804_142018
41D4792A20,158.700016,65.868192,20200804_142117
3BBEEA97A4,158.69751,65.869177,20200804_142223
667A48D387,158.719141,65.878971,20200804_142225
0A58BD6198,158.705794,65.875435,20200804_142229
36D561D09E,158.70944,65.867204,20200804_142248
BA72595000,158.695898,65.870011,20200804_142307
D849FFAED0,158.706071,65.875598,20200804_142449
3D18B55293,158.723193,65.882324,20200804_142511
36D561D09E,158.70944,65.867204,20200804_142524
5CD4D6E4AE,158.718229,65.874927,20200804_142526
867E115134,158.708089,65.87568,20200804_142558
16CCCCC471,158.718294,65.874247,20200804_142718
48BE49B1CE,158.6972,65.869775,20200804_142722
36D561D09E,158.70944,65.867204,20200804_142801
03F3B0400E,158.705859,65.874695,20200804_142825
1986B766A7,158.711621,65.869767,20200804_142838
C5F8EF56BE,158.718571,65.879297,20200804_142916
ACC5476BED,158.705127,65.875883,20200804_142936
36D561D09E,158.70944,65.867204,20200804_143039
144E51A87A,158.692838,65.869397,20200804_143044
FAF8E4CC54,158.691813,65.870955,20200804_143046
C3045BAFF6,158.712142,65.8679,20200804_143116
28257AFE0B,158.710221,65.867969,20200804_143122
A868CD1B5E,158.70682,65.877091,20200804_143135
B536A3F70F,158.707812,65.875578,20200804_143151
344FFCD1D9,158.70874,65.868868,20200804_143206
5BB1524A88,158.694662,65.872567,20200804_143430
58E1450290,158.707048,65.875509,20200804_143447
7CD2B0D9C6,158.707455,65.86831,20200804_143525
36D561D09E,158.70944,65.867204,20200804_143555
0AB70B6E52,158.708138,65.876278,20200804_143644
4C51AA46AF,158.709521,65.868518,20200804_143651
90FEDDC8F5,158.706087,65.867135,20200804_143748
2124871138,158.711833,65.870215,20200804_143818
36D561D09E,158.70944,65.867204,20200804_143834
BF490D0676,158.712809,65.869694,20200804_143837
72CFA8C82D,158.695085,65.874447,20200804_143838
AC077033F9,158.71849,65.879781,20200804_143913
789B1DE702,158.697038,65.874247,20200804_143946
CCC7B28A3E,158.718018,65.875061,20200804_144105
0D7C240A3A,158.699805,65.867769,20200804_144123
5470BF5D91,158.719141,65.879167,20200804_144141
3493B56166,158.722477,65.881909,20200804_144150
E22E6FA9DA,158.696143,65.875712,20200804_144214
D9C985591D,158.70319,65.873897,20200804_144315
8DAE86D2AC,158.711849,65.868302,20200804_144325
36D561D09E,158.70944,65.867204,20200804_144344
0B79466C00,158.706543,65.868465,20200804_144423
5BB1524A88,158.694792,65.872502,20200804_144430
4F67DF6DA9,158.70874,65.864059,20200804_144448
2A4292D5CC,158.707666,65.863835,20200804_144530
36D561D09E,158.70944,65.867204,20200804_144606
9C59F673A7,158.717594,65.875134,20200804_144609
103FDAFB03,158.711165,65.868945,20200804_144619
FF85A9010D,158.724675,65.884778,20200804_144714
0B81E9886B,158.708757,65.867269,20200804_144752
280BC5361A,158.696191,65.869515,20200804_144807
38739FCB7C,158.717773,65.874841,20200804_144812
2D181C1E14,158.718587,65.875049,20200804_144847
D6D04FD8BF,158.711426,65.868009,20200804_144912
4563675FAE,158.719645,65.879285,20200804_144935
492A160D29,158.719417,65.87786,20200804_145030
ED98D3A049,158.719189,65.879586,20200804_145047
36D561D09E,158.70944,65.867204,20200804_145049
BE62758E1F,158.718359,65.874373,20200804_145054
4358E374DB,158.709082,65.867505,20200804_145108
111D716A6A,158.696419,65.874882,20200804_145213
6648D4088C,158.696045,65.875541,20200804_145220
111D716A6A,158.696419,65.874882,20200804_145223
6648D4088C,158.696257,65.875322,20200804_145230
111D716A6A,158.696419,65.874882,20200804_145233
6648D4088C,158.696175,65.87537,20200804_145240
111D716A6A,158.696419,65.874882,20200804_145243
E0DFCF4299,158.71652,65.874695,20200804_145247
6648D4088C,158.696029,65.875391,20200804_145250
111D716A6A,158.696615,65.874711,20200804_145253
173B351AB4,158.702718,65.873942,20200804_145301
054EB43391,158.701839,65.874223,20200804_145304
36D561D09E,158.70944,65.867204,20200804_145310
44B6C4280B,158.711637,65.869568,20200804_145316
B5D2C46445,158.709326,65.867712,20200804_145330
8190CF7826,158.718034,65.876119,20200804_145338
B4D12C9800,158.719955,65.877087,20200804_145357
6EA42F106E,158.706282,65.876038,20200804_145527
111D716A6A,158.696615,65.874711,20200804_145543
36D561D09E,158.70944,65.867204,20200804_145550
6648D4088C,158.696029,65.875391,20200804_145551
111D716A6A,158.696615,65.874711,20200804_145553
6648D4088C,158.695785,65.875627,20200804_145601
111D716A6A,158.696615,65.874711,20200804_145603
6648D4088C,158.695833,65.875594,20200804_145611
C85718AAA6,158.706429,65.875399,20200804_145611
07F5A5443A,158.703548,65.870402,20200804_145612
111D716A6A,158.696615,65.874711,20200804_145613
6648D4088C,158.69585,65.875586,20200804_145621
111D716A6A,158.69777,65.87465,20200804_145623
6648D4088C,158.69585,65.875553,20200804_145631
111D716A6A,158.697282,65.874715,20200804_145633
6648D4088C,158.69585,65.875525,20200804_145641
111D716A6A,158.696745,65.874797,20200804_145644
6648D4088C,158.69585,65.875509,20200804_145651
FF85A9010D,158.724593,65.8849,20200804_145715
4EB1DA60E4,158.702311,65.876164,20200804_145731
1EB6D265CA,158.709098,65.863574,20200804_145735
CACADB3DD1,158.697379,65.870133,20200804_145748
B60A33A78F,158.694401,65.869702,20200804_145827
36D561D09E,158.70944,65.867204,20200804_145828
111D716A6A,158.696745,65.874797,20200804_145834
B1133774BD,158.706575,65.87734,20200804_145839
6648D4088C,158.69585,65.875509,20200804_145841
9B2BFB76B0,158.697103,65.870817,20200804_145841
111D716A6A,158.696745,65.874634,20200804_145844
6648D4088C,158.69585,65.875501,20200804_145851
111D716A6A,158.696533,65.874597,20200804_145854
6648D4088C,158.69585,65.875488,20200804_145901
111D716A6A,158.696517,65.874678,20200804_145904
C60A967613,158.692838,65.870337,20200804_145905
5627307A68,158.697575,65.869015,20200804_145915
32DD9FD4BA,158.70651,65.876107,20200804_145919
6E41A797DF,158.69445,65.873482,20200804_145930
49B59E7D83,158.692285,65.870235,20200804_145939
0545E33D87,158.700358,65.87426,20200804_145952
5F3DD34FB0,158.693294,65.871289,20200804_150038
067E5E8528,158.71945,65.87443,20200804_150041
36D561D09E,158.70944,65.867204,20200804_150113
DBD2DFBE7C,158.694662,65.874247,20200804_150144
12926CD1AC,158.704704,65.872058,20200804_150209
7DEF462210,158.711377,65.870085,20200804_150219
491DB417AF,158.708073,65.867879,20200804_150306
B17C598C2F,158.694499,65.868986,20200804_150315
753BFBC848,158.711312,65.869092,20200804_150323
36D561D09E,158.70944,65.867204,20200804_150344
EF534B87C8,158.707536,65.867558,20200804_150345
C629040AC2,158.707227,65.877787,20200804_150451
8D83ACFEF7,158.698307,65.870439,20200804_150516
AEE50DCDD4,158.711751,65.869515,20200804_150554
36D561D09E,158.70944,65.867204,20200804_150620
A9AAAF6A2D,158.703239,65.876925,20200804_150715
EF48432914,158.707292,65.867049,20200804_150743
41987C99DC,158.723926,65.88267,20200804_150808
65A3A63F7C,158.692187,65.869844,20200804_150828
E09A56D9C9,158.696696,65.876196,20200804_150901
36D561D09E,158.70944,65.867204,20200804_150905
F30998A0C7,158.700944,65.875199,20200804_150907
F131A93D0A,158.692285,65.871737,20200804_150912
E9E7431363,158.708643,65.866724,20200804_151109
DED5E39563,158.708268,65.863115,20200804_151141
8BD4B99703,158.694124,65.869006,20200804_151152
36D561D09E,158.70944,65.867204,20200804_151226
86737B7976,158.718294,65.880489,20200804_151228
D8A10AC26D,158.707731,65.869067,20200804_151232
111D716A6A,158.696517,65.874678,20200804_151245
1C1145C9C5,158.720638,65.879065,20200804_151247
F6767BE3DD,158.709017,65.86744,20200804_151247
111D716A6A,158.696517,65.874678,20200804_151255
111D716A6A,158.696452,65.874593,20200804_151305
111D716A6A,158.696452,65.874593,20200804_151335
111D716A6A,158.696452,65.874593,20200804_151345
BEC527C24C,158.718229,65.878796,20200804_151353
111D716A6A,158.696338,65.874784,20200804_151405
111D716A6A,158.696371,65.874756,20200804_151415
111D716A6A,158.696387,65.874735,20200804_151426
111D716A6A,158.696387,65.874723,20200804_151436
2FDC8A3952,158.707585,65.863233,20200804_151442
111D716A6A,158.696419,65.874719,20200804_151446
6648D4088C,158.695898,65.875456,20200804_151453
111D716A6A,158.696468,65.874719,20200804_151456
6648D4088C,158.695915,65.875407,20200804_151503
111D716A6A,158.696517,65.87474,20200804_151506
111D716A6A,158.696517,65.874764,20200804_151516
7410294D45,158.696387,65.869633,20200804_151521
111D716A6A,158.696517,65.874772,20200804_151526
111D716A6A,158.696533,65.87478,20200804_151536
6648D4088C,158.695915,65.875407,20200804_151543
111D716A6A,158.696533,65.874784,20200804_151546
6648D4088C,158.695915,65.875509,20200804_151603
6648D4088C,158.695915,65.875513,20200804_151613
111D716A6A,158.69655,65.874809,20200804_151616
6648D4088C,158.695915,65.875513,20200804_151623
111D716A6A,158.69655,65.874817,20200804_151626
6648D4088C,158.695915,65.875509,20200804_151633
111D716A6A,158.696533,65.874817,20200804_151636
6648D4088C,158.695898,65.875501,20200804_151643
111D716A6A,158.696484,65.874821,20200804_151646
6648D4088C,158.695866,65.875488,20200804_151653
111D716A6A,158.696468,65.874821,20200804_151656
6648D4088C,158.695898,65.875476,20200804_151703
111D716A6A,158.696452,65.874817,20200804_151706
6648D4088C,158.695898,65.875476,20200804_151713
111D716A6A,158.696452,65.874821,20200804_151716
0CD1CD4B64,158.696419,65.877665,20200804_151722
6648D4088C,158.695898,65.875476,20200804_151723
111D716A6A,158.696452,65.874825,20200804_151726
896C62D071,158.707991,65.869157,20200804_151733
6648D4088C,158.695898,65.875484,20200804_151733
1CE3B37171,158.707438,65.876864,20200804_151736
111D716A6A,158.696452,65.874833,20200804_151736
426EBCA8C1,158.710124,65.863615,20200804_151741
89D98C66EE,158.701465,65.867306,20200804_151742
111D716A6A,158.696452,65.874837,20200804_151746
E3F03340DF,158.70695,65.866671,20200804_151800
6648D4088C,158.695898,65.875488,20200804_151803
111D716A6A,158.696468,65.874837,20200804_151806
6648D4088C,158.695915,65.875472,20200804_151813
111D716A6A,158.696468,65.874837,20200804_151816
6648D4088C,158.695915,65.87546,20200804_151823
111D716A6A,158.696452,65.874837,20200804_151826
89F3C5A5F9,158.710221,65.863591,20200804_151827
6648D4088C,158.695915,65.87546,20200804_151833
111D716A6A,158.696419,65.874866,20200804_151836
6648D4088C,158.695915,65.87546,20200804_151843
111D716A6A,158.696403,65.874886,20200804_151846
6648D4088C,158.695915,65.875456,20200804_151853
36D561D09E,158.70944,65.867204,20200804_151855
111D716A6A,158.696371,65.874919,20200804_151856
75C7B455CB,158.720784,65.88029,20200804_151907
A32DE3B587,158.712647,65.870154,20200804_151923
028010B325,158.695898,65.87168,20200804_151923
2762075256,158.719141,65.879529,20200804_151945
A5B3EE206D,158.69694,65.87535,20200804_152000
1B6B599E25,158.718587,65.880188,20200804_152002
EBDE6FCC75,158.695963,65.871582,20200804_152021
1BE67C18C9,158.707243,65.875903,20200804_152205
96D3F4FA15,158.70682,65.877942,20200804_152208
638FAED05E,158.717692,65.879159,20200804_152225
AAF718AAD8,158.711279,65.868595,20200804_152226
B004CB7CDB,158.702295,65.872709,20200804_152238
69AD8B2EFC,158.70236,65.872896,20200804_152254
01D12F00F2,158.696663,65.870252,20200804_152346
2C7BAA6CCD,158.702034,65.876794,20200804_152349
36D561D09E,158.70944,65.867204,20200804_152410
714F90E05D,158.718831,65.878068,20200804_152412
7E5C0D3FE1,158.70944,65.867977,20200804_152430
DFD83A4D5E,158.719027,65.876025,20200804_152437
7864C2D8D5,158.707878,65.863477,20200804_152511
8DE0E27331,158.694678,65.872827,20200804_152520
6A5DE890B1,158.697445,65.871057,20200804_152523
B0823D88FA,158.696729,65.870064,20200804_152536
DE4B7DF781,158.692611,65.870585,20200804_152622
36D561D09E,158.70944,65.867204,20200804_152648
194A593B9C,158.720687,65.8797,20200804_152703
9848769553,158.694108,65.86921,20200804_152825
D5577E4CD0,158.70651,65.874121,20200804_152901
B0C5D46402,158.711637,65.867733,20200804_152916
F3718E8F31,158.70332,65.874825,20200804_152917
36D561D09E,158.70944,65.867204,20200804_152922
9AC8C9DEFF,158.706543,65.866976,20200804_152953
C4C65C1D85,158.719238,65.876575,20200804_152957
25B9C6CCA4,158.705501,65.864937,20200804_153037
F9309E34D3,158.696647,65.870085,20200804_153041
36D561D09E,158.70944,65.867204,20200804_153150
F78ED89CCF,158.701839,65.872554,20200804_153218
16D9353696,158.697363,65.871708,20200804_153302
DA844D1803,158.69598,65.870011,20200804_153313
36D561D09E,158.70944,65.867204,20200804_153330
16EFB299B3,158.693392,65.87216,20200804_153339
29C35B1F4B,158.720817,65.87904,20200804_153416
8AF9EFCC7D,158.712093,65.869413,20200804_153445
A844E6103C,158.713623,65.872164,20200804_153446
36D561D09E,158.70944,65.867204,20200804_153514
2C1EDEDACA,158.705371,65.864901,20200804_153517
36D561D09E,158.70944,65.867204,20200804_153538
1C6463A45D,158.70905,65.869718,20200804_153539
7842CE10B5,158.697266,65.874972,20200804_153622
9A258A3200,158.719857,65.880164,20200804_153710
889D775ACC,158.695182,65.874923,20200804_153716
590885FFED,158.708317,65.867513,20200804_153736
36D561D09E,158.70944,65.867204,20200804_153747
A470CD9BA4,158.706608,65.876217,20200804_153757
C7D587376A,158.721745,65.881376,20200804_153801
FD896E5F0C,158.705338,65.876217,20200804_153935
36D561D09E,158.70944,65.867204,20200804_154009
771E520DFC,158.7118,65.870011,20200804_154042
2006364535,158.701546,65.876139,20200804_154136
69E12608A7,158.694271,65.872933,20200804_154155
BDF90762CE,158.694336,65.86899,20200804_154232
AB3F2E9898,158.705859,65.876559,20200804_154432
791F675DCE,158.707308,65.866809,20200804_154448
36D561D09E,158.70944,65.867204,20200804_154513
4A6DF687E7,158.724626,65.884464,20200804_154540
EC375C46AE,158.709912,65.8637,20200804_154602
D76A4C44C4,158.718376,65.873767,20200804_154608
3027464C80,158.708008,65.867472,20200804_154613
75D00A882C,158.708024,65.86346,20200804_154711
3E3FF6E1AF,158.705501,65.876542,20200804_154736
36D561D09E,158.70944,65.867204,20200804_154752
7F5B36AD33,158.711572,65.86818,20200804_154755
51A00423A8,158.719857,65.880229,20200804_155013
36D561D09E,158.70944,65.867204,20200804_155017
AFD337B492,158.711898,65.870011,20200804_155044
99E043C649,158.693441,65.870044,20200804_155051
C10BA2D2BC,158.69331,65.869401,20200804_155118
4FE9DA827F,158.695687,65.869889,20200804_155131
3265535978,158.712093,65.868091,20200804_155156
36D561D09E,158.70944,65.867204,20200804_155242
26151D63D3,158.692952,65.869812,20200804_155249
515B12FD46,158.702506,65.87417,20200804_155258
96CF37865F,158.719352,65.875728,20200804_155303
49A1FE3E01,158.695508,65.869307,20200804_155304
B8BC173D08,158.694694,65.872318,20200804_155355
3787986541,158.708561,65.867887,20200804_155358
5DB7C70C02,158.720036,65.880436,20200804_155413
A5E92D0F95,158.707731,65.863733,20200804_155423
6A84851CCF,158.696582,65.877494,20200804_155450
B4F7ACA042,158.694271,65.872156,20200804_155454
36D561D09E,158.70944,65.867204,20200804_155511
AFF988EAF1,158.697542,65.870923,20200804_155556
5445691862,158.708903,65.863387,20200804_155602
